objectid,country,name,company,group_comp,subgroup,groupid,area_ha
7315,IDN,PT. Swadaya Mukti  Perkasa 1,PT. Swadaya Mukti  Perkasa,Mukti Group,,47,22754
7316,IDN,PT. Budidaya Agro Lestari 1,PT. Budidaya Agro Lestari,Sime Darby,,66,8481
7317,IDN,PT. Harapan Hibrida Kalbar 3,PT. Harapan Hibrida Kalbar,Cargill,,11,8805
7318,IDN,PT. AKI,PT. AKI,No group,,99,3996
7319,IDN,PT. Wira Karya Nusantari,PT. Wira Karya Nusantari,No group,,99,25965
7320,IDN,PT. Harapan Sawit Lestari 1,PT. Harapan Sawit Lestari,Cargill,,11,34711
7321,IDN,PT. Harapan Sawit Lestari 2,PT. Harapan Sawit Lestari,Cargill,,11,1342
7322,IDN,PT. Ladang Sawit Mas,PT. Ladang Sawit Mas,No group,,99,7597
7323,IDN,PT. Harapan Sawit Lestari 3,PT. Harapan Sawit Lestari,Cargill,,11,63
7324,IDN,PT. Ladang Sawit Malindo,PT. Ladang Sawit Malindo,No group,,99,12715
7325,IDN,PT. Natuna Inti Makmur 2,PT. Natuna Inti Makmur,No group,,99,512
7326,IDN,PT. Natuna Inti Makmur 3,PT. Natuna Inti Makmur,No group,,99,113
7327,IDN,PT. Borneo International Anugerah 2,PT. Borneo International Anugerah,Borneo Group,,84,7907
7328,IDN,PT. Primanusa Mitraserasi,PT. Primanusa Mitraserasi,Sinar Mas,,68,18990
7329,IDN,PT. Wahana Hamparan Hijau 1,PT. Wahana Hamparan Hijau,Borneo Group,,84,10445
7330,IDN,PT. Khatulistiwa Agro Abadi,PT. Khatulistiwa Agro Abadi,Borneo Group,,84,14383
7331,IDN,PT. Triputra Agro Persada,PT. Triputra Agro Persada,Djarum Group,,14,24648
7332,IDN,PT. Ayu Sawit Lestari 1,PT. Ayu Sawit Lestari,Cargill,,11,4109
7333,IDN,PT. Mustika Graha Kencana,PT. Mustika Graha Kencana,No group,,99,3973
7334,IDN,PT. Cahaya Nusa Gemilang,PT. Cahaya Nusa Gemilang,Sinar Mas,,68,25762
7335,IDN,PT. Ayu Sawit Lestari 2,PT. Ayu Sawit Lestari,Cargill,,11,7389
7336,IDN,PT. Bangun Maya Indah 1,PT. Bangun Maya Indah,Sime Darby,,66,16718
7337,IDN,PT. Sungai Putri Agro Sawit,PT. Sungai Putri Agro Sawit,No group,,99,13010
7338,IDN,PT. Kayung Agro Lestari,PT. Kayung Agro Lestari,PT Austindo Nusantara Jaya (ANJA),,3,28065
7339,IDN,PT. Ketapang Agro Pratama,PT. Ketapang Agro Pratama,No group,,99,16280
7340,IDN,PT. Sepanjang Inti Surya Mulia,PT. Sepanjang Inti Surya Mulia,Genting Group,,20,19039
7341,IDN,PT. Sepanjang Inti Sury Utama 2,PT. Sepanjang Inti Sury Utama,Genting Group,,20,10708
7342,IDN,PT. Sepanjang Inti Sury Utama 3,PT. Sepanjang Inti Sury Utama,Genting Group,,20,2083
7343,IDN,PT. Mitra Karya Sentosa,PT. Mitra Karya Sentosa,No group,,99,5262
7344,IDN,PT. Ciptah Usaha Sejati,PT. Ciptah Usaha Sejati,No group,,99,9495
7345,IDN,PT. Jalin Vaneo,PT. Jalin Vaneo,No group,,99,24068
7346,IDN,PT. Surya Maleno Sejahtera,PT. Surya Maleno Sejahtera,No group,,99,9018
7347,IDN,PT. Agra Jaya Bhaktitama,PT. Agra Jaya Bhaktitama,No group,,99,23730
7348,IDN,PT. Prakasa Tani Sejati,PT. Prakasa Tani Sejati,BRU Group,,85,26309
7349,IDN,PT. Mitra Aneka Rezeki,PT. Mitra Aneka Rezeki,PTT Green Energy Pte Ltd (PTTGE),,1,14382
7350,IDN,PT. Rezeki Kencana,PT. Rezeki Kencana,No group,,99,10387
7351,IDN,PT. Pinang  Witmas Abadi 1,PT. Pinang  Witmas Abadi,No group,,99,1673
7352,IDN,PT. Pinang  Witmas Abadi 2,PT. Pinang  Witmas Abadi,No group,,99,1388
7353,IDN,PT. Kebun Daya Kreasi,PT. Kebun Daya Kreasi,No group,,99,1102
7354,IDN,PT. Benua R. R.,PT. Benua R. R.,No group,,99,17680
7355,IDN,PT. Buana Minerindo Pratama,PT. Buana Minerindo Pratama,No group,,99,1643
7356,IDN,PT. Sepanjang Inti Surya Abadi 2,PT. Sepanjang Inti Surya Abadi,Genting Group,,20,11972
7357,IDN,PT. Bosowa,PT. Bosowa,Bosawa Corporation,PT Bosawa Agro Industries,9,22317
7358,IDN,PT. Duta Surya Pratama 1,PT. Duta Surya Pratama,BHD Group,,83,3459
7359,IDN,PT. Sawit Desa Kapuas 4,PT. Sawit Desa Kapuas,Surya Borneo Indah,,72,10707
7360,IDN,PT. Penta Darma Khasa,PT. Penta Darma Khasa,No group,,99,11500
7361,IDN,PT. Aditya Agroindo,PT. Aditya Agroindo,No group,,99,19009
7362,IDN,PT. Bumi Pratama Khatulistiwa 2,PT. Bumi Pratama Khatulistiwa,Wilmar,,77,3292
7363,IDN,PT. Satria Mukti Sukses 1,PT. Satria Mukti Sukses,Charoen Pokphand,,12,751
7364,IDN,PT. Satria Mukti Sukses 2,PT. Satria Mukti Sukses,Charoen Pokphand,,12,3836
7365,IDN,PT. Agronusa Investama 3,PT. Agronusa Investama,Wilmar,,77,2842
7366,IDN,PT. Agronusa Investama 4,PT. Agronusa Investama,Wilmar,,77,2765
7367,IDN,PT. Pratama Prosentindo,PT. Pratama Prosentindo,Wilmar,,77,2950
7368,IDN,PT. Putra Indotropical,PT. Putra Indotropical,Wilmar,,77,48
7369,IDN,PT. PIR/ PTP VII,PT. PIR/ PTP VII,No group,,99,16610
7370,IDN,PT. Karisma Khatulistiwa,PT. Karisma Khatulistiwa,No group,,99,5174
7371,IDN,PT. Malindo Persada Khatulistiwa,PT. Malindo Persada Khatulistiwa,No group,,99,19682
7372,IDN,PT. Maiska Bhumi Semesta 2,PT. Maiska Bhumi Semesta,PT Global Natural Resources,,54,15065
7373,IDN,PT. Maiska Bhumi Semesta 3,PT. Maiska Bhumi Semesta,PT Global Natural Resources,,54,754
7374,IDN,PT. Mestika Karunia Abadi 2,PT. Mestika Karunia Abadi,No group,,99,17832
7375,IDN,PT. Airlangga Sawit Jaya,PT. Airlangga Sawit Jaya,Charoen Pokphand,,12,3206
7376,IDN,PT. Perkebunan Anak Negeri Pas,PT. Perkebunan Anak Negeri Pas,Ganda Group,,19,12594
7377,IDN,PT. Charindo Palma Oetama,PT. Charindo Palma Oetama,Charoen Pokphand,,12,17963
7378,IDN,PT. Kebun Ganda Prima 2,PT. Kebun Ganda Prima,Salim Group,,60,4460
7379,IDN,PTPN XIII 19,PTPN XIII,Perkebunan Nusantara,,51,17810
7380,IDN,PT. Mitra Austral Sejahtera 1,PT. Mitra Austral Sejahtera,Sime Darby,,66,3215
7381,IDN,PT. Mitra Austral Sejahtera 2,PT. Mitra Austral Sejahtera,Sime Darby,,66,3144
7382,IDN,PT. Sime Indoagro,PT. Sime Indoagro,Sime Darby,,66,4658
7383,IDN,PTPN XIII 20,PTPN XIII,Perkebunan Nusantara,,51,18836
7384,IDN,PT. Surya Borneo Indah 1,PT. Surya Borneo Indah,Surya Borneo Indah,,72,10313
7385,IDN,PT. Karya Mufakat Lestari 2,PT. Karya Mufakat Lestari,No group,,99,1758
7386,IDN,PT. Malindo Jaya Group,PT. Malindo Jaya Group,PT Malindo Jaya Makmur,,56,13641
7387,IDN,PT. Prima PB,PT. Prima PB,No group,,99,3683
7388,IDN,PT. Jake Sarana,PT. Jake Sarana,No group,,99,1275
7389,IDN,PT. Aneka Sari Pendopo,PT. Aneka Sari Pendopo,No group,,99,2817
7390,IDN,PT. Sinar Dinamika Kapuas 4,PT. Sinar Dinamika Kapuas,Lyman Group,,39,18807
7391,IDN,PT. Bukit Hijau Lestari,PT. Bukit Hijau Lestari,MP Evans Group PLC (MPE),,46,1423
7392,IDN,PT. Citra Kalbar Sarana,PT. Citra Kalbar Sarana,Salim Group,,60,23786
7393,IDN,PT. Kalimantan Bina Permai 2,PT. Kalimantan Bina Permai,Lyman Group,,39,5406
7394,IDN,PT. Kalimantan Sanggar Pusaka 3,PT. Kalimantan Sanggar Pusaka,Lyman Group,,39,24744
7395,IDN,PT. Bonti Permai Jayaraya 9,PT. Bonti Permai Jayaraya,Lyman Group,,39,89176
7396,IDN,PT. Grand Mandiri Utama,PT. Grand Mandiri Utama,No group,,99,12522
7397,IDN,PT. Sumatra Makmur Lestari 2,PT. Sumatra Makmur Lestari,Incasi Raya,,26,4938
7398,IDN,PT. Mega Sawindo Perkasa 2,PT. Mega Sawindo Perkasa,Incasi Raya,,26,17981
7399,IDN,PT. Sintang Sawit Lestari,PT. Sintang Sawit Lestari,PT Malindo Jaya Makmur,,56,2680
7400,IDN,PT. Sawit Kapuas Kencana 1,PT. Sawit Kapuas Kencana,Media Group,,90,18480
7401,IDN,PT. Kapuas Bio Agro,PT. Kapuas Bio Agro,Borneo Group,,84,10142
7402,IDN,PT. Rimba Utara,PT. Rimba Utara,No group,,99,9440
7403,IDN,PT. Berkah Sawit Abadi 1,PT. Berkah Sawit Abadi,Borneo Group,,84,1828
7404,IDN,PT. Wahana Hamparan Hijau 2,PT. Wahana Hamparan Hijau,Borneo Group,,84,18128
7405,IDN,PT. Borneo Estate Sejahtera,PT. Borneo Estate Sejahtera,Borneo Group,,84,15504
7406,IDN,PT. Bumi Tani Jaya,PT. Bumi Tani Jaya,Media Group,,90,24473
7407,IDN,PT. Berkah Sawit Abadi 2,PT. Berkah Sawit Abadi,Borneo Group,,84,6308
7408,IDN,PT. Dutanusa Lestari,PT. Dutanusa Lestari,Sinar Mas,,68,16377
7409,IDN,PT. Anugerah Makmur Sejati,PT. Anugerah Makmur Sejati,Sinar Mas,,68,15967
7410,IDN,PT. Riau Agrotama Plantation 2,PT. Riau Agrotama Plantation,Salim Group,,60,7789
7411,IDN,PT. Agro Lestari Mandiri,PT. Agro Lestari Mandiri,Sinar Mas,,68,16945
7412,IDN,PT. Kartika Prima Citra,PT. Kartika Prima Citra,Sinar Mas,,68,20173
7413,IDN,PT. Buana Tunas Sejahtera,PT. Buana Tunas Sejahtera,Sinar Mas,,68,15445
7414,IDN,PT. Sentrakarya Manunggal,PT. Sentrakarya Manunggal,Sinar Mas,,68,20246
7415,IDN,PT. Persada Graha Mandiri,PT. Persada Graha Mandiri,Sinar Mas,,68,19941
7416,IDN,PT. Kapuasindo Palm Lestari,PT. Kapuasindo Palm Lestari,Sinar Mas,,68,22586
7417,IDN,PT. Paramitra Internusa Pratama,PT. Paramitra Internusa Pratama,Sinar Mas,,68,20033
7418,IDN,PT. Indo Sawit,PT. Indo Sawit,No group,,99,5928
7419,IDN,PT. Duta Sumber Nabati 2,PT. Duta Sumber Nabati,Synergy Drive,,73,6111
7420,IDN,PT. Duta Sumber Nabati 3,PT. Duta Sumber Nabati,Synergy Drive,,73,5166
7421,IDN,PT. Khatulistiwa Sinar Agro Lestari 1,PT. Khatulistiwa Sinar Agro Lestari,No group,,99,10525
7422,IDN,PT. Raya Perkasa,PT. Raya Perkasa,No group,,99,10953
7423,IDN,PT. Tebar  Tandan,PT. Tebar  Tandan,No group,,99,18375
7424,IDN,PT. Citra Mulia I,PT. Citra Mulia I,No group,,99,5517
7425,IDN,PT. KUD Mitra Kenepai Kurnia,PT. KUD Mitra Kenepai Kurnia,No group,,99,8650
7426,IDN,PT. Sawit Kapuas Kencana 2,PT. Sawit Kapuas Kencana,Media Group,,90,7908
7427,IDN,PT. Bangun Maya Indah 2,PT. Bangun Maya Indah,PT Benua Indah,,53,13050
7428,IDN,PT. Swadaya Mukti Prakarsa 2,PT. Swadaya Mukti Prakarsa,Mukti Group,,47,2024
7429,IDN,PT. Polyplant Sejahtera 1,PT. Polyplant Sejahtera,No group,,99,957
7430,IDN,PT. Polyplant Sejahtera 2,PT. Polyplant Sejahtera,No group,,99,162
7431,IDN,PT. Polyplant Sejahtera 3,PT. Polyplant Sejahtera,No group,,99,632
7432,IDN,PT. Ayu Sawit Lestari 3,PT. Ayu Sawit Lestari,Harapan Sawit Lestari,,23,2608
7433,IDN,PT. Ayu Sawit Lestari 4,PT. Ayu Sawit Lestari,Harapan Sawit Lestari,,23,1218
7434,IDN,PT. Ayu Sawit Lestari 5,PT. Ayu Sawit Lestari,Harapan Sawit Lestari,,23,1292
7435,IDN,PT. Kalimantan Sanggar Pusaka 4,PT. Kalimantan Sanggar Pusaka,Lyman Group,,39,26145
7436,IDN,PT. Sinar Dinamika Kapuas 5,PT. Sinar Dinamika Kapuas,Satya Djaya Raya Group,,64,22305
7437,IDN,PT. Karya Mufakat Lestari 3,PT. Karya Mufakat Lestari,No group,,99,2852
7438,IDN,PT. Kebun Ganda Prima 3,PT. Kebun Ganda Prima,Cempaka Anda Group,,86,19384
7439,IDN,PT. Mitra Austral Sejahtera 3,PT. Mitra Austral Sejahtera,Sime Darby,,66,19069
7440,IDN,PT. Sime Indo Agro 1,PT. Sime Indo Agro,No group,,99,11361
7441,IDN,PT. Sime Indo Agro 2,PT. Sime Indo Agro,No group,,99,315
7442,IDN,PT. Patriot Andalas,PT. Patriot Andalas,Bakrie Group,,6,22603
7443,IDN,PT. Surya Borneo Indah 2,PT. Surya Borneo Indah,BHD Group,,83,1630
7444,IDN,PT. Sawit Desa Kapuas 5,PT. Sawit Desa Kapuas,BHD Group,,83,5232
7445,IDN,PT. Sawit Desa Kapuas 6,PT. Sawit Desa Kapuas,BHD Group,,83,3609
7446,IDN,PT. Duta Surya Pratama 2,PT. Duta Surya Pratama,BHD Group,,83,2682
7447,IDN,PT. Duta Surya Pratama 3,PT. Duta Surya Pratama,BHD Group,,83,11012
7448,IDN,PT. Bintang Harapan Desa,PT. Bintang Harapan Desa,BHD Group,,83,18426
7449,IDN,PT. Duta Surya Pratama 4,PT. Duta Surya Pratama,BHD Group,,83,7388
7450,IDN,PT. Panasia Agro Subur 1,PT. Panasia Agro Subur,No group,,99,24
7451,IDN,PT. Intra Kalimantan Utama,PT. Intra Kalimantan Utama,No group,,99,3643
7452,IDN,PT. Nusantara Chandra 1,PT. Nusantara Chandra,No group,,99,5511
7453,IDN,PT. Citra Borneo Perkasa 1,PT. Citra Borneo Perkasa,No group,,99,912
7454,IDN,PT. Bhumi Pratama Khatulistiwa,PT. Bhumi Pratama Khatulistiwa,No group,,99,27537
7455,IDN,PT. Bukit Marsela Agroindo Perdana,PT. Bukit Marsela Agroindo Perdana,No group,,99,20130
7456,IDN,PT. Label Perkasa Indonesia,PT. Label Perkasa Indonesia,No group,,99,18098
7457,IDN,PT. Aria Jaya Harmoni,PT. Aria Jaya Harmoni,No group,,99,21096
7458,IDN,PT. Bukit Baraindo Pelita Utama,PT. Bukit Baraindo Pelita Utama,No group,,99,24146
7459,IDN,PT. Bumi Lestari Kurnia Semesta,PT. Bumi Lestari Kurnia Semesta,No group,,99,205
7460,IDN,PT. Bumi Permai Anugerah 1,PT. Bumi Permai Anugerah,No group,,99,511
7461,IDN,PT. Bumi Permai Anugerah 2,PT. Bumi Permai Anugerah,No group,,99,12
7462,IDN,PT. Bumi Permai Anugerah 3,PT. Bumi Permai Anugerah,No group,,99,7667
7463,IDN,PT. Aimer Bangun Persada,PT. Aimer Bangun Persada,No group,,99,19203
7464,IDN,PT. Cemeru Lestari II,PT. Cemeru Lestari II,PIC Group,,52,18402
7465,IDN,PT. Subur Ladang Andalan,PT. Subur Ladang Andalan,No group,,99,16800
7466,IDN,PT. Duta Sumber Nabati 4,PT. Duta Sumber Nabati,No group,,99,9970
7467,IDN,PT. Harapan Sawit Lestari 4,PT. Harapan Sawit Lestari,Cargill,,11,9668
7468,IDN,PT. Budidaya Agro Lestari 2,PT. Budidaya Agro Lestari,Sime Darby,,66,128
7469,IDN,PT. Harapan Sawit Lestari 5,PT. Harapan Sawit Lestari,Cargill,,11,444
7470,IDN,PT. Harapan Sawit Lestari 6,PT. Harapan Sawit Lestari,Cargill,,11,4492
7471,IDN,PT. Harapan Hibrida Kalbar 4,PT. Harapan Hibrida Kalbar,Cargill,,11,3193
7472,IDN,PT. Bakri Sumatera Plantation 1,PT. Bakri Sumatera Plantation,Bakrie Group,,6,9830
7473,IDN,PT. Kalbar Maju Dinamika 1,PT. Kalbar Maju Dinamika,No group,,99,1844
7474,IDN,PT. Kalbar Maju Dinamika 2,PT. Kalbar Maju Dinamika,No group,,99,1202
7475,IDN,PT. Khatulistiwa Sinar Agro Lestari 2,PT. Khatulistiwa Sinar Agro Lestari,No group,,99,8356
7476,IDN,PT. Mitra Agung Utama,PT. Mitra Agung Utama,No group,,99,16438
7477,IDN,PT. Tunsrilanang Jaya,PT. Tunsrilanang Jaya,No group,,99,13136
7478,IDN,PT. Tanjung Berkah Mulya,PT. Tanjung Berkah Mulya,No group,,99,17883
7479,IDN,PT. Sentra Agro Prima,PT. Sentra Agro Prima,No group,,99,14638
7480,IDN,PT. Yamaker Sawit Sari,PT. Yamaker Sawit Sari,Yamaker,,79,15471
7481,IDN,PT. Satria Cemerlang Agrotama,PT. Satria Cemerlang Agrotama,No group,,99,5837
7482,IDN,PT. Sime Indo Agro 3,PT. Sime Indo Agro,No group,,99,3642
7483,IDN,PT. Setiatama Agro Perkasa,PT. Setiatama Agro Perkasa,No group,,99,5486
7484,IDN,PT. Yasa Mulya Perkasa,PT. Yasa Mulya Perkasa,No group,,99,11918
7485,IDN,PT. Mukti Swadaya Lestari,PT. Mukti Swadaya Lestari,No group,,99,22748
7486,IDN,PT. Sawit Subur Sejati,PT. Sawit Subur Sejati,No group,,99,1973
7487,IDN,PT. Kembayan Subur Agro II,PT. Kembayan Subur Agro II,Batasan Group,,82,182
7488,IDN,PT. Rentang Nusa Gemilang II,PT. Rentang Nusa Gemilang II,No group,,99,17693
7489,IDN,PT. Pembangunan Khatulistiwa Berlian J. II,PT. Pembangunan Khatulistiwa Berlian J. II,No group,,99,22477
7490,IDN,PT. Kebun Aria 3,PT. Kebun Aria,Lion Group,,38,20377
7491,IDN,PT. Anugerah Pura Rezeki II,PT. Anugerah Pura Rezeki II,No group,,99,12108
7492,IDN,PT. Kembayan Subur Agro,PT. Kembayan Subur Agro,Batasan Group,,82,1007
7493,IDN,PT. Panasia Agro Subur 2,PT. Panasia Agro Subur,No group,,99,8902
7494,IDN,PT. Ichtiar Gusti Pudi 1,PT. Ichtiar Gusti Pudi,No group,,99,2570
7495,IDN,PT. Ichtiar Gusti Pudi 2,PT. Ichtiar Gusti Pudi,No group,,99,38
7496,IDN,PT. Ichtiar Gusti Pudi 3,PT. Ichtiar Gusti Pudi,No group,,99,62
7497,IDN,PT. Monodon Pratama Rubertin,PT. Monodon Pratama Rubertin,No group,,99,7290
7498,IDN,PT. Nusantara Chandra 2,PT. Nusantara Chandra,No group,,99,20434
7499,IDN,PT. Cempaka Anda,PT. Cempaka Anda,No group,,99,4697
7500,IDN,PT. Bakri Sumatera Plantation 2,PT. Bakri Sumatera Plantation,Bakrie Group,,6,21380
7501,IDN,PT. Bakri Sumatera Plantation 3,PT. Bakri Sumatera Plantation,Bakrie Group,,6,17821
7502,IDN,PT. Kurnia Kapuas Agro Industri,PT. Kurnia Kapuas Agro Industri,No group,,99,14229
7503,IDN,PT. Bumi Suka Swakarsa,PT. Bumi Suka Swakarsa,No group,,99,7860
7504,IDN,PT. Asas Mitra Sasmita,PT. Asas Mitra Sasmita,No group,,99,3545
7505,IDN,PT. Tri Agronusa Sejahtera 1,PT. Tri Agronusa Sejahtera,No group,,99,1169
7506,IDN,PT. Mitra Palma Kalbar,PT. Mitra Palma Kalbar,No group,,99,2599
7507,IDN,PT. Tri Agronusa Sejahtera 2,PT. Tri Agronusa Sejahtera,No group,,99,3357
7508,IDN,PT. Natura Agrotani,PT. Natura Agrotani,No group,,99,21361
7509,IDN,PT. Supra Palma Mandiri,PT. Supra Palma Mandiri,No group,,99,10289
7510,IDN,PT. Sawit Karunia Seriang 1,PT. Sawit Karunia Seriang,No group,,99,11724
7511,IDN,PT. Sawit Karunia Seriang 2,PT. Sawit Karunia Seriang,No group,,99,4536
7512,IDN,KUD USAHA BERSAMA 1,KUD USAHA BERSAMA,No group,,99,2552
7513,IDN,KUD USAHA BERSAMA 2,KUD USAHA BERSAMA,No group,,99,1209
7514,IDN,PT. Hamparan Permata Hijau Mulia,PT. Hamparan Permata Hijau Mulia,No group,,99,5295
7515,IDN,PT. Sukma Sintang 1,PT. Sukma Sintang,No group,,99,84
7516,IDN,PT. Sukma Sintang 2,PT. Sukma Sintang,No group,,99,15982
7517,IDN,PT. Sukma Sintang 3,PT. Sukma Sintang,No group,,99,15
7518,IDN,PT. Mandala Agrisindo Perkasa 1,PT. Mandala Agrisindo Perkasa,No group,,99,23320
7519,IDN,PT. Mandala Agrisindo Perkasa 2,PT. Mandala Agrisindo Perkasa,No group,,99,1138
7520,IDN,PT. Sentosa Kalimantan Jaya 2,PT. Sentosa Kalimantan Jaya,No group,,99,2837
7521,IDN,PT. Panasia Agro Subur 3,PT. Panasia Agro Subur,No group,,99,13438
7522,IDN,PT. Citra Borneo Perkasa 2,PT. Citra Borneo Perkasa,No group,,99,1117
7523,IDN,PT. Sumber Sawit Sintang,PT. Sumber Sawit Sintang,No group,,99,22136
7524,IDN,PT. Sempurna Kusuma 1,PT. Sempurna Kusuma,No group,,99,9482
7525,IDN,PT. Bumi Permai Anugerah 4,PT. Bumi Permai Anugerah,No group,,99,8025
7526,IDN,PT. Ichtiar Gusti Pudi 4,PT. Ichtiar Gusti Pudi,No group,,99,13626
7527,IDN,PT. Antar Mustika Segara,PT. Antar Mustika Segara,No group,,99,25160
7528,IDN,PT. Polyplant Sejahtera 4,PT. Polyplant Sejahtera,No group,,99,35548
7529,IDN,PT. Petrum Citratama,PT. Petrum Citratama,No group,,99,20555
7530,IDN,PT. Sempurna Kusuma 2,PT. Sempurna Kusuma,No group,,99,1857
7531,IDN,PT. Sempurna Kusuma 3,PT. Sempurna Kusuma,No group,,99,827
7532,IDN,PT. Surya Borneo Indah 3,PT. Surya Borneo Indah,BHD Group,,83,3308
7533,IDN,PT. ADI JAYA MULIA 1,PT. ADI JAYA MULIA,No group,,99,457
7534,IDN,PT. HENRISON INTI PERSADA,PT. HENRISON INTI PERSADA,No group,,99,19646
7535,IDN,PT. IRMASULINDO 1,PT. IRMASULINDO,No group,,99,7839
7536,IDN,PT. IRMASULINDO 2,PT. IRMASULINDO,No group,,99,9778
7537,IDN,PT. IRMASULINDO 3,PT. IRMASULINDO,No group,,99,21257
7538,IDN,PT. IRMASULINDO 4,PT. IRMASULINDO,No group,,99,1
7539,IDN,PT. IRMASULINDO 5,PT. IRMASULINDO,No group,,99,0
7540,IDN,PT. IRMASULINDO 6,PT. IRMASULINDO,No group,,99,1
7541,IDN,PT. IRMASULINDO BLOK 1,PT. IRMASULINDO BLOK 1,No group,,99,1
7542,IDN,PT. IRMASULINDO BLOK 2,PT. IRMASULINDO BLOK 2,No group,,99,2
7543,IDN,PT. NUSA IRIAN JAYA INDAH,PT. NUSA IRIAN JAYA INDAH,No group,,99,3
7544,IDN,PT. PERKEBUNAN II PRAFI,PT. PERKEBUNAN II PRAFI,No group,,99,1
7545,IDN,PT. VARITA MAJUTAMA (BLOK A),PT. VARITA MAJUTAMA (BLOK A),No group,,99,29986
7546,IDN,PT. ABOGE MAJU PERDANA,PT. ABOGE MAJU PERDANA,No group,,99,88323
7547,IDN,PT. KODECO MAMBERAMO 1,PT. KODECO MAMBERAMO,No group,,99,444
7548,IDN,PT. ATSY SAWIT MAKMUR,PT. ATSY SAWIT MAKMUR,No group,,99,107346
7549,IDN,PT. KOPERMAS TANGTEY 1,PT. KOPERMAS TANGTEY,No group,,99,37
7550,IDN,PT. ANNATANI RODA PERSADA 1,PT. ANNATANI RODA PERSADA,No group,,99,2555
7551,IDN,PT. FREEPORT INDONESIA,PT. FREEPORT INDONESIA,No group,,99,547
7552,IDN,PT. KOPERMAS TANGTEY 2,PT. KOPERMAS TANGTEY,No group,,99,4046
7553,IDN,PT. ANNATANI RODA PERSADA 2,PT. ANNATANI RODA PERSADA,No group,,99,48801
7554,IDN,PT. TUNAS SAWERMA BLOK A,PT. TUNAS SAWERMA BLOK A,No group,,99,15370
7555,IDN,PT. KOPERMAS TANGTEY 3,PT. KOPERMAS TANGTEY,No group,,99,10541
7556,IDN,PT. MUTING KAPAS PRIMA,PT. MUTING KAPAS PRIMA,No group,,99,13039
7557,IDN,PT. PERKEBUNAN II ARSO,PT. PERKEBUNAN II ARSO,No group,,99,38488
7558,IDN,PT. RIMBA MATOA LESTARI,PT. RIMBA MATOA LESTARI,No group,,99,31648
7559,IDN,PT. KODECO MAMBERAMO 2,PT. KODECO MAMBERAMO,No group,,99,118
7560,IDN,PT. AGATS SAWIT LESTARI,PT. AGATS SAWIT LESTARI,No group,,99,48094
7561,IDN,PT. MERAUKE SAWIT JAYA,PT. MERAUKE SAWIT JAYA,No group,,99,38597
7562,IDN,GAHARU PRIMA LESTARI,GAHARU PRIMA LESTARI,No group,,99,29502
7563,IDN,LEMBAH GRIME PLANTATIONS,LEMBAH GRIME PLANTATIONS,No group,,99,6086
7564,IDN,SINAR MAS II,SINAR MAS II,No group,,99,19962
7565,IDN,TUNAS SAWA ERMA,TUNAS SAWA ERMA,No group,,99,20232
7566,IDN,PT. FREEPORT INDONESIA (I),PT. FREEPORT INDONESIA (I),No group,,99,17041
7567,IDN,PT. ADI JAYA MULIA 2,PT. ADI JAYA MULIA,No group,,99,10593
7568,IDN,DONGIN PRABHAWA,DONGIN PRABHAWA,No group,,99,33498
7569,IDN,PUSAKA AGRO LESTARI,PUSAKA AGRO LESTARI,No group,,99,38136
7570,IDN,PD. PEMBANGUNAN SULUT II,PD. PEMBANGUNAN SULUT II,No group,,99,6191
7571,IDN,PT. PERKEBUNAN XXIII,PT. PERKEBUNAN XXIII,No group,,99,23932
7572,IDN,PT. WATUAWU HYBRIDA INDAH,PT. WATUAWU HYBRIDA INDAH,No group,,99,2884
7573,IDN,PT. KURNIA LUWUK SEJATI 1,PT. KURNIA LUWUK SEJATI,No group,,99,5292
7574,IDN,PT. HASFARM NAPU 1,PT. HASFARM NAPU,No group,,99,8984
7575,IDN,PT. PENGEMBANGAN SUTRA ALAM 1,PT. PENGEMBANGAN SUTRA ALAM,No group,,99,12672
7576,IDN,PT. CIPTA CAKRA MURDAYA 3,PT. CIPTA CAKRA MURDAYA,Berca Group,,8,498
7577,IDN,PT. PENGEMBANGAN SUTRA ALAM 2,PT. PENGEMBANGAN SUTRA ALAM,No group,,99,12944
7578,IDN,PT. HASFARM NAPU 2,PT. HASFARM NAPU,No group,,99,12198
7579,IDN,PT. KURNIA LUWUK SEJATI 2,PT. KURNIA LUWUK SEJATI,No group,,99,4319
7580,IDN,PT. KAWISAN CENTRAL ASIA 1,PT. KAWISAN CENTRAL ASIA,No group,,99,1016
7581,IDN,PT. KAWISAN CENTRAL ASIA 2,PT. KAWISAN CENTRAL ASIA,No group,,99,3329
7582,IDN,PT. CIPTA CAKRA MURDAYA 4,PT. CIPTA CAKRA MURDAYA,Berca Group,,8,16269
7583,IDN,PT. INTERNA BELAGRO,PT. INTERNA BELAGRO,No group,,99,2847
7584,IDN,PT. TOILI INDOTAMA,PT. TOILI INDOTAMA,No group,,99,1270
7585,IDN,PT. DELTA SUBUR PERMAI,PT. DELTA SUBUR PERMAI,No group,,99,4034
7586,IDN,PT. PENGEMBANGAN SUTRA ALAM 3,PT. PENGEMBANGAN SUTRA ALAM,No group,,99,6172
7587,IDN,PT. CIPTA CAKRA MURDAYA 5,PT. CIPTA CAKRA MURDAYA,Berca Group,,8,17245
7588,IDN,PTGUNUNG SYNAJI,PTGUNUNG SYNAJI,No group,,99,19174
